_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
185,nav_dryrun,dryrun,186,1.7,0.0,186,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,927,186,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,928,1.669122896194458,0.7072499990463257,-89,0.09046524189704773,0.026939747855067253,-0.6310091859058422,0.72147442780289,0.5063413977622986,0.008233454000000001,DIAG_NAV,930,avoidance,-10.576506303623319,-11.35816534630516,0.0,0.0,22.27250397040819,-3.701777206268161,-3.701777206268161,-10.576506303623319,186,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,931
186,nav_dryrun,dryrun,187,1.7,0.0,187,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,932,187,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,933,1.6667241382598876,0.7020000219345093,-89,0.09033084521983184,0.02718202956020832,-0.6279943092342686,0.7183251544541004,0.503258466720581,0.075719041,DIAG_NAV,935,avoidance,-10.570449260994792,-11.303897566216834,0.0,0.0,22.27349328737085,-3.6996572413481768,-3.6996572413481768,-10.570449260994792,187,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,nav_dryrun,dryrun,188,1.7,0.0,188,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,937,188,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,938,1.6339780473709107,0.706250011920929,-89,0.08952891618451651,0.02716459520161152,-0.6309347968256357,0.7204637130101522,0.5038418769836426,0.022099149000000002,DIAG_NAV,940,avoidance,-10.570885119959712,-11.356826342861442,0.0,0.0,22.273422097073247,-3.6998097919858988,-3.6998097919858988,-10.570885119959712,188,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,941
188,nav_dryrun,dryrun,189,1.7,0.0,189,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,942,189,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,943,1.6780077028274536,1.7957500219345093,-89,0.089607517874124,0.02721402421593666,-0.6285803191655991,0.7181878370397231,0.5037584900856018,0.047232958000000005,DIAG_NAV,945,avoidance,-10.569649394601583,-11.314445744980784,0.0,0.0,22.273623932215074,-3.6993772881105538,-3.6993772881105538,-10.569649394601583,189,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,nav_dryrun,dryrun,190,1.7,0.0,190,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,947,190,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,948,1.6760618925094604,1.7955000400543213,-89,0.09199431786934535,0.027219917625188828,-0.6271484475217614,0.7191427653911067,0.5019661784172058,0.069579665,DIAG_NAV,950,avoidance,-10.56950205937028,-11.288672055391704,0.0,0.0,22.273647996969522,-3.6993257207795973,-3.6993257207795973,-10.56950205937028,190,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,nav_dryrun,dryrun,191,1.7,0.0,191,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,952,191,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,953,1.6866000747680665,1.7970000505447388,-89,0.08985389882296908,0.027219917625188828,-0.6249996800998262,0.7148535789227953,0.5026766657829285,0.013184132000000001,DIAG_NAV,955,avoidance,-10.56950205937028,-11.249994241796871,0.0,0.0,22.273647996969522,-3.6993257207795973,-3.6993257207795973,-10.56950205937028,191,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,nav_dryrun,dryrun,192,1.7,0.0,192,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,957,192,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,958,1.6854125356674194,1.7972500324249268,-89,0.09059606795655746,0.02739393711090088,-0.6257949449925445,0.716391012949102,0.5042852759361267,0.039220692,DIAG_NAV,960,avoidance,-10.565151572227478,-11.264309009865801,0.0,0.0,22.27435857653618,-3.697803050279617,-3.697803050279617,-10.565151572227478,192,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,nav_dryrun,dryrun,193,1.7,0.0,193,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,962,193,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,963,1.6835858917236328,1.7955000400543213,-89,0.08950731676875376,0.027219917625188828,-0.6236334104894423,0.7131407272581961,0.5030469298362732,0.011101038,DIAG_NAV,965,avoidance,-10.56950205937028,-11.225401388809962,0.0,0.0,22.273647996969522,-3.6993257207795973,-3.6993257207795973,-10.56950205937028,193,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,nav_dryrun,dryrun,194,1.7,0.0,194,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,967,194,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,968,1.6919901037216187,1.7960000038146973,-89,0.09125783977409203,0.02733374945819378,-0.6274919171324547,0.7187497569065467,0.5031302571296692,0.034770629000000004,DIAG_NAV,970,avoidance,-10.566656263545156,-11.294854508384184,0.0,0.0,22.274112810287626,-3.698329692240804,-3.698329692240804,-10.566656263545156,194,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,nav_dryrun,dryrun,195,1.7,0.0,195,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,972,195,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,973,1.636481647491455,0.7057499885559082,-89,0.09056106352192514,0.027246633544564247,-0.6292875552659525,0.7198486187878776,0.5021536946296692,0.057309189,DIAG_NAV,975,avoidance,-10.568834161385894,-11.327175994787144,0.0,0.0,22.27375708697364,-3.6990919564850624,-3.6990919564850624,-10.568834161385894,195,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,nav_dryrun,dryrun,196,1.7,0.0,196,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,977,196,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,978,1.7563950204849244,1.784999966621399,-89,0.09144375279691874,0.027041655033826828,-0.6275278081861781,0.7189715609830969,0.5056053996086121,0.0037769270000000002,DIAG_NAV,980,avoidance,-10.57395862415433,-11.295500547351207,0.0,0.0,22.272920091388126,-3.700885518454015,-3.700885518454015,-10.57395862415433,196,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,nav_dryrun,dryrun,197,1.7,0.0,197,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,982,197,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,983,1.7568307971954347,1.7734999656677246,-89,0.09066729251222283,0.027049977332353592,-0.6311497778503918,0.7218170703626147,0.50520920753479,0.028476657000000002,DIAG_NAV,985,avoidance,-10.57375056669116,-11.360696001307053,0.0,0.0,22.272954074107112,-3.7008126983419056,-3.7008126983419056,-10.57375056669116,197,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,nav_dryrun,dryrun,198,1.7,0.0,198,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,987,198,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,988,1.7549290132522584,1.7695000171661377,-89,0.09234519196929884,0.027237478643655777,-0.6317194468323507,0.7240646388016495,0.5043021440505981,0.051107570000000005,DIAG_NAV,990,avoidance,-10.569063033908606,-11.370950042982313,0.0,0.0,22.273719704461595,-3.6991720618680115,-3.6991720618680115,-10.569063033908606,198,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,nav_dryrun,dryrun,199,1.7,0.0,199,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,992,199,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,993,1.7601516246795654,1.7654999494552612,-89,0.09349778984837673,0.026847880333662033,-0.626900381426893,0.7203981712752697,0.5022433996200562,0.071455645,DIAG_NAV,995,avoidance,-10.57880299165845,-11.284206865684073,0.0,0.0,22.272128844695786,-3.7025810470804568,-3.7025810470804568,-10.57880299165845,199,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,nav_dryrun,dryrun,200,1.7,0.0,200,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,997,200,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,998,1.7281866025924684,1.7519999742507935,-89,0.09291083146544064,0.02685893140733242,-0.6255833746171465,0.7184942060825872,0.5025201439857483,0.045525514,DIAG_NAV,1000,avoidance,-10.57852671481669,-11.260500743108638,0.0,0.0,22.272173969913275,-3.702484350185841,-3.702484350185841,-10.57852671481669,200,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,nav_dryrun,dryrun,201,1.7,0.0,201,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1002,201,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1003,1.7354103231430054,1.7519999742507935,-89,0.09053371426667653,0.026962831616401672,-0.6276777823108668,0.7182114965775434,0.5022076368331909,0.014187865000000001,DIAG_NAV,1005,avoidance,-10.575929209589958,-11.298200081595603,0.0,0.0,22.272598229100307,-3.701575223356485,-3.701575223356485,-10.575929209589958,201,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,nav_dryrun,dryrun,202,1.7,0.0,202,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1007,202,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1008,1.730816125869751,1.8042500019073486,-89,0.09109111345720057,0.027343809604644775,-0.628242161234512,0.7193332746917126,0.5026041865348816,0.016048995,DIAG_NAV,1010,avoidance,-10.56640475988388,-11.308358902221217,0.0,0.0,22.274153889218965,-3.6982416659593578,-3.6982416659593578,-10.56640475988388,202,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,nav_dryrun,dryrun,203,1.7,0.0,203,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1012,203,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1013,1.7270577716827393,1.8055000305175781,-89,0.0905717539363632,0.02728131040930748,-0.6286026194472524,0.7191743733836156,0.5018326640129089,0.038661667000000004,DIAG_NAV,1015,avoidance,-10.567967239767313,-11.314847150050543,0.0,0.0,22.27389868417134,-3.698788533918559,-3.698788533918559,-10.567967239767313,203,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,nav_dryrun,dryrun,204,1.7,0.0,204,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1017,204,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1018,1.7274371957778931,1.8044999837875366,-89,0.09042874179488304,0.02709457091987133,-0.6280318554490805,0.7184605972439635,0.5020042657852173,0.06170215800000001,DIAG_NAV,1020,avoidance,-10.572635727003217,-11.304573398083448,0.0,0.0,22.273136164589474,-3.7004225044511254,-3.7004225044511254,-10.572635727003217,204,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,nav_dryrun,dryrun,205,1.7,0.0,205,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1022,205,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1023,1.754030818939209,1.8009999990463257,-89,0.09015161474691887,0.02689334750175476,-0.6337436884276423,0.7238953031745612,0.5016492605209351,0.00595643,DIAG_NAV,1025,avoidance,-10.577666312456131,-11.40738639169756,0.0,0.0,22.272314502298833,-3.7021832093596454,-3.7021832093596454,-10.577666312456131,205,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,nav_dryrun,dryrun,206,1.7,0.0,206,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1027,206,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1028,1.7545658588409423,1.8032499551773071,-89,0.09005048115025549,0.02689334750175476,-0.6332917119577235,0.723342193107979,0.5012117624282837,0.032378382000000004,DIAG_NAV,1030,avoidance,-10.577666312456131,-11.399250815239023,0.0,0.0,22.272314502298833,-3.7021832093596454,-3.7021832093596454,-10.577666312456131,206,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,nav_dryrun,dryrun,207,1.7,0.0,207,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1032,207,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1033,1.7548685264587403,1.8032499551773071,-89,0.08947715981333863,0.027286354452371597,-0.6292529895025142,0.7187301493158528,0.5013367533683777,0.003906651000000001,DIAG_NAV,1035,avoidance,-10.56784113869071,-11.326553811045255,0.0,0.0,22.273919280680516,-3.698744398541748,-3.698744398541748,-10.56784113869071,207,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,nav_dryrun,dryrun,208,1.7,0.0,208,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1037,208,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1038,1.6830769300460815,1.8020000457763672,-89,0.09032579935064503,0.027438819408416748,-0.6342985445962233,0.7246243439468683,0.501774251461029,0.026523229000000002,DIAG_NAV,1040,avoidance,-10.564029514789581,-11.417373802732019,0.0,0.0,22.274541845917703,-3.697410330176353,-3.697410330176353,-10.564029514789581,208,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,nav_dryrun,dryrun,209,1.7,0.0,209,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1042,209,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1043,1.6824426364898681,1.8005000352859497,-89,0.08886095183883227,0.0272886510938406,-0.632468802635284,0.7213297544741163,0.5031766891479492,0.012374124,DIAG_NAV,1045,avoidance,-10.567783722653985,-11.384438447435112,0.0,0.0,22.27392865863318,-3.6987243029288943,-3.6987243029288943,-10.567783722653985,209,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,nav_dryrun,dryrun,210,1.7,0.0,210,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1047,210,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1048,1.6840404415130614,1.7982499599456787,-89,0.0888241293894894,0.027129799127578735,-0.632635128446946,0.7214592578364354,0.5029266476631165,0.072652119,DIAG_NAV,1050,avoidance,-10.571755021810532,-11.387432312045028,0.0,0.0,22.27328001310428,-3.7001142576336856,-3.7001142576336856,-10.571755021810532,210,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,nav_dryrun,dryrun,211,1.7,0.0,211,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1052,211,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1053,1.754704189300537,1.8020000457763672,-89,0.08926624030459161,0.026976680383086205,-0.6329225585156796,0.7221887988202712,0.5011492371559143,0.01972329,DIAG_NAV,1055,avoidance,-10.575582990422845,-11.392606053282233,0.0,0.0,22.272654778230937,-3.7014540466479953,-3.7014540466479953,-10.575582990422845,211,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,nav_dryrun,dryrun,212,1.7,0.0,212,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1057,212,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1058,1.7539351892471313,1.8032499551773071,-89,0.08931315412708357,0.0270854402333498,-0.6343441921121933,0.7236573462392769,0.5013992786407471,0.042539020000000004,DIAG_NAV,1060,avoidance,-10.572863994166255,-11.418195458019479,0.0,0.0,22.273098880952844,-3.700502397958189,-3.700502397958189,-10.572863994166255,212,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,nav_dryrun,dryrun,213,1.7,0.0,213,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1062,213,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1063,1.7553504419326782,1.806249976158142,-89,0.0893292377392451,0.02693103812634945,-0.6304478215820649,0.71977705932131,0.502149224281311,0.066241091,DIAG_NAV,1065,avoidance,-10.576724046841264,-11.348060788477168,0.0,0.0,22.272468405682595,-3.701853416394442,-3.701853416394442,-10.576724046841264,213,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1066
213,nav_dryrun,dryrun,214,1.7,0.0,214,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1067,214,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1068,1.7365937995910645,1.7489999532699585,-89,0.09020896759979866,0.026831762865185738,-0.6299679418843166,0.7201769094841153,0.5023951530456543,0.038043845,DIAG_NAV,1070,avoidance,-10.579205928370357,-11.3394229539177,0.0,0.0,22.27206303169951,-3.7027220749296244,-3.7027220749296244,-10.579205928370357,214,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,nav_dryrun,dryrun,215,1.7,0.0,215,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1072,215,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1073,1.728272919654846,1.7515000104904175,-89,0.09069129799072649,0.026671433821320534,-0.6298761785249499,0.7205674765156764,0.5028326511383057,0.060820296,DIAG_NAV,1075,avoidance,-10.583214154466987,-11.337771213449098,0.0,0.0,22.271408354770394,-3.704124954063445,-3.704124954063445,-10.583214154466987,215,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,nav_dryrun,dryrun,216,1.7,0.0,216,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1077,216,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1078,1.7267303037643433,1.750249981880188,-89,0.09102473919298135,0.026998432353138924,-0.627833514529116,0.7188582537220973,0.5024576783180237,0.008063062000000001,DIAG_NAV,1080,avoidance,-10.575039191171527,-11.301003261524087,0.0,0.0,22.272743598775318,-3.701263716910034,-3.701263716910034,-10.575039191171527,216,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,nav_dryrun,dryrun,217,1.7,0.0,217,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1082,217,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1083,1.7376799535751344,1.750499963760376,-89,0.09013355187341279,0.026950834318995476,-0.6294198287468331,0.7195533806202459,0.5026451349258423,0.030512880000000003,DIAG_NAV,1085,avoidance,-10.576229142025113,-11.329556917442996,0.0,0.0,22.2725492401359,-3.701680199708789,-3.701680199708789,-10.576229142025113,217,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,nav_dryrun,dryrun,218,1.7,0.0,218,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1087,218,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1088,1.7268271255493164,1.750499963760376,-89,0.09035257520336731,0.027071958407759666,-0.628222487501654,0.7185750627050213,0.5028042197227478,0.047826739,DIAG_NAV,1090,avoidance,-10.573201039806008,-11.308004775029772,0.0,0.0,22.27304383016502,-3.7006203639321025,-3.7006203639321025,-10.573201039806008,218,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,nav_dryrun,dryrun,219,1.7,0.0,219,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1092,219,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1093,1.7294261312484742,1.806249976158142,-89,0.09099352429164391,0.027121957391500473,-0.627847324874179,0.7188408491658229,0.5031042098999023,0.017301007,DIAG_NAV,1095,avoidance,-10.571951065212488,-11.301251847735223,0.0,0.0,22.27324799268196,-3.7001828728243704,-3.7001828728243704,-10.571951065212488,219,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1096
219,nav_dryrun,dryrun,220,1.7,0.0,220,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1097,220,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1098,1.7278994560241698,1.8029999732971191,-89,0.09089761884773478,0.026726678013801575,-0.6276482925111173,0.718545911358852,0.502149224281311,0.023550514,DIAG_NAV,1100,avoidance,-10.58183304965496,-11.297669265200112,0.0,0.0,22.271633935223022,-3.7036415673792358,-3.7036415673792358,-10.58183304965496,220,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1101
220,nav_dryrun,dryrun,221,1.7,0.0,221,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1102,221,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1103,1.7535392332077027,1.8029999732971191,-89,0.08967748539997082,0.02689334750175476,-0.6285571377797454,0.7182346231797162,0.502024233341217,0.07059261600000001,DIAG_NAV,1105,avoidance,-10.577666312456131,-11.314028480035418,0.0,0.0,22.272314502298833,-3.7021832093596454,-3.7021832093596454,-10.577666312456131,221,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1106
221,nav_dryrun,dryrun,222,1.7,0.0,222,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1107,222,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1108,1.7535392332077027,1.8029999732971191,-89,0.08967748539997082,0.02689334750175476,-0.6285571377797454,0.7182346231797162,0.502024233341217,0.17512490600000002,DIAG_NAV,1110,avoidance,-10.577666312456131,-11.314028480035418,0.0,0.0,22.272314502298833,-3.7021832093596454,-3.7021832093596454,-10.577666312456131,222,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1111
222,nav_dryrun,dryrun,223,1.7,0.0,223,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1112,223,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1113,1.6851366424560548,1.8002500534057617,-89,0.08961114046328209,0.027503162622451782,-0.6310429649756235,0.7206541054389056,0.5025100111961365,0.040531759,DIAG_NAV,1115,avoidance,-10.562420934438705,-11.358773369561224,0.0,0.0,22.274804580708345,-3.6968473270535465,-3.6968473270535465,-10.562420934438705,223,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1116
223,nav_dryrun,dryrun,224,1.7,0.0,224,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1117,224,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1118,1.6830351638793946,1.7964999675750732,-89,0.08958505291272612,0.027238547801971436,-0.6292211040124005,0.7188061569251266,0.5037853121757507,0.06454844400000001,DIAG_NAV,1120,avoidance,-10.569036304950714,-11.32597987222321,0.0,0.0,22.273724070191385,-3.6991627067327495,-3.6991627067327495,-10.569036304950714,224,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1121
224,nav_dryrun,dryrun,225,1.7,0.0,225,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1122,225,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1123,1.6869208860397338,1.7964999675750732,-89,0.09079015945248745,0.027164021506905556,-0.6230197257782314,0.7138098852307189,0.5032135844230652,0.011625191,DIAG_NAV,1125,avoidance,-10.570899462327361,-11.214355064008165,0.0,0.0,22.273419754486532,-3.699814811814576,-3.699814811814576,-10.570899462327361,225,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1126
225,nav_dryrun,dryrun,226,1.7,0.0,226,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1127,226,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1128,1.6859899854660034,1.7982499599456787,-89,0.09099095570398312,0.027318352833390236,-0.6227214233401944,0.7137123790441775,0.5044102668762207,0.034762404000000004,DIAG_NAV,1130,avoidance,-10.567041179165244,-11.2089856201235,0.0,0.0,22.274049940736344,-3.698464412707835,-3.698464412707835,-10.567041179165244,226,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1131
