x_m,y_m,hit_count
3.551091115,5.184514964,5
3.547707595,5.219745492,11
3.546672040,5.258539406,16
3.543129500,5.300879772,10
3.540361112,5.342342096,11
3.541155481,5.376089676,9
3.540766649,5.422494291,17
3.545791876,5.457980494,14
3.544429217,5.499792105,26
3.540851321,5.543091139,25
3.535358755,5.576200332,22
3.529985424,5.614453436,17
3.525358768,5.655714577,4
3.534010471,5.684171326,2
3.544233625,5.736699089,3
3.546270863,5.785116376,3
3.533911308,5.810183215,3
3.531996862,5.857723321,4
3.556290321,5.915747951,2
3.533883777,5.940747864,8
3.540549075,5.987297492,2
3.521535739,6.005413429,1
3.530746584,6.114587765,1
3.525797288,6.276366519,1
3.554200816,6.372190432,1
3.526767275,8.609503466,1
3.548348065,8.673477700,2
3.536448562,8.770703873,1
3.553349221,8.900524579,1
3.554082482,9.023977183,1
3.551577086,9.274488750,1
3.554752569,9.533224794,1
3.542778642,9.659223614,2
3.553004710,9.792813667,1
3.586035191,-0.883829880,1
3.593205048,-0.787258878,1
3.574962956,-0.731090296,5
3.578176852,-0.711614456,5
3.562398272,-0.648252534,1
3.576779378,-0.619658879,3
3.599659944,-0.591982674,1
3.585116399,-0.559239991,1
3.567115876,-0.494263563,1
3.581625535,-0.459624521,3
3.577536285,-0.408573732,7
3.581845482,-0.387484416,10
3.580063427,-0.333939626,3
3.596459422,-0.297559168,3
3.572107051,-0.258524334,5
3.579126860,-0.229111371,2
3.577519057,-0.183182447,6
3.576030926,-0.132943628,40
3.577865664,-0.097371735,82
3.577520612,-0.057697318,144
3.583681001,-0.025720255,102
3.589340165,0.006493655,8
3.589749526,0.411427491,1
3.573968427,0.506407303,4
3.587003020,0.540223116,24
3.583674041,0.573755595,6
3.584295633,0.616139870,3
3.587743213,0.654919076,4
3.597669904,0.683325767,1
3.592261398,0.801983706,1
3.570217508,0.968200420,1
3.573062069,1.067739964,15
3.580698067,1.098364781,37
3.589015301,1.132062771,5
3.581864391,1.167116900,2
3.597003991,1.217302942,1
3.572151752,1.285860633,3
3.593859372,1.341792436,2
3.581687850,1.375588690,1
3.569569640,1.414168261,4
3.563114795,1.455058033,1
3.577615758,1.740666880,1
3.566234401,2.066844275,1
3.597093763,2.477129806,1
3.586568011,2.755089505,1
3.592443515,2.922944998,1
3.588530478,2.970090332,2
3.584964252,3.028223908,6
3.586156859,3.059056631,13
3.574195615,3.106152296,9
3.574039735,3.130135212,6
3.579642521,3.191334160,1
3.585007048,3.224166002,3
3.582956712,3.255938045,2
3.593592816,3.317847516,1
3.573935534,3.330445303,3
3.583015003,3.386833356,1
3.570945267,3.422147260,2
3.572300998,3.466249668,2
3.576161601,3.494037774,2
3.574438480,3.535502031,4
3.574976618,3.571219676,4
3.583825052,3.625932637,5
3.583411533,3.664277233,7
3.588805349,3.708016068,8
3.587748351,3.742603088,8
3.588290390,3.768493894,3
3.564090092,3.827953852,1
3.576379946,3.854935644,1
3.599719199,4.234264491,1
3.593938846,4.259075598,2
3.580342797,4.301417172,7
3.583713233,4.330707091,5
3.579327051,4.387483568,12
3.583339979,4.421044244,23
3.586949323,4.459328531,56
3.582410462,4.501717150,86
3.572771120,4.540512701,65
3.568455045,4.577518068,30
3.569374977,4.616561825,12
3.564570353,4.645718538,3
3.586870699,4.691987923,3
3.580351933,4.740719300,3
3.572112377,4.793753574,2
3.579838112,4.828762908,3
3.593723344,4.864928060,5
3.596782063,4.896148152,6
3.589670094,4.938663356,12
3.589100163,4.982340727,14
3.587839078,5.021920023,11
3.581393851,5.060656082,8
3.581767572,5.101089786,13
3.576847224,5.139712730,14
3.578569214,5.179671824,16
3.584499398,5.224218102,11
3.590331112,5.260118964,9
3.584770159,5.299658917,10
3.588481223,5.339373206,24
3.580702041,5.381853780,30
3.578894483,5.420257465,26
3.572820849,5.455652482,26
3.574912256,5.496974029,16
3.576708860,5.537986183,8
3.579272452,5.572619726,2
3.592526176,5.663830880,1
3.574773690,5.703511954,2
3.587632043,5.735441056,3
3.578088760,5.792925877,1
3.595980691,5.829770543,1
3.589937078,5.856814951,6
3.578101272,5.891310941,2
3.585623382,5.947194047,1
3.565487610,6.017503305,1
3.592231364,6.136654887,2
3.577938217,6.204691671,1
3.589736211,6.305304125,1
3.581383040,8.659877029,1
3.569409737,8.795040363,1
3.597664482,8.927562569,1
3.570453239,9.160951246,1
3.597757192,9.563215002,1
3.586545048,9.804979584,1
3.584531051,9.949055975,1
3.610380265,-0.761637469,1
3.631548127,-0.671063366,6
3.606038210,-0.614513126,4
3.609304145,-0.579450476,9
3.628175143,-0.503572038,1
3.623899912,-0.445267242,1
3.609267510,-0.423293846,7
3.604256788,-0.382259439,3
3.633198632,-0.337681447,1
3.619243756,-0.304098016,8
3.633135229,-0.269890601,4
3.611162189,-0.221185245,7
3.620343703,-0.179026647,3
3.610927902,-0.132450002,7
3.618361878,-0.096617839,50
3.617229326,-0.058751502,78
3.619696024,-0.017142560,145
3.629043098,0.014969829,80
3.629908762,0.044946421,2
3.613787699,0.548042928,26
3.625983811,0.579219589,27
3.628790380,0.622058436,19
3.628012923,0.664812403,17
3.620877498,0.702078798,9
3.629957357,0.742421041,90
3.631879837,0.775833842,4
3.612305546,1.036350937,1
3.608679916,1.060284577,10
3.620202700,1.099544689,16
3.621958619,1.139533372,32
3.625629600,1.184944263,10
3.613549185,1.209559949,2
3.633751512,1.264648587,5
3.618617242,1.300692528,2
3.607329383,1.327227355,2
3.601769263,1.364384996,1
3.638240003,1.545058023,1
3.621855639,1.899680309,1
3.607154387,2.208492298,1
3.630687224,2.390396168,1
3.623070330,2.627573714,1
3.625661426,2.858957133,3
3.632360230,2.900798800,2
3.630460624,2.931927613,5
3.622202155,2.974937434,16
3.607780919,3.019148179,10
3.607303278,3.062042136,2
3.624303266,3.193478171,1
3.608273611,3.240132904,1
3.611841093,3.309915430,1
3.614954086,3.345385527,4
3.609745420,3.377702656,1
3.610296272,3.430826976,1
3.614259630,3.465376954,4
3.601615026,3.517458337,1
3.619479593,3.545811755,2
3.618984332,3.573881040,5
3.630641748,3.626520990,6
3.623912065,3.652263182,6
3.614900050,3.707300907,11
3.615078568,3.729792311,8
3.618930200,3.781080083,6
3.617232028,3.823517426,5
3.625024640,3.846714579,2
3.631624500,3.883844641,1
3.637449085,3.922279218,1
3.615940577,4.193502618,1
3.626355621,4.225396410,11
3.623651861,4.265180557,13
3.621323387,4.301876671,33
3.625786156,4.340104220,44
3.625546680,4.381215845,64
3.616432232,4.417335099,71
3.610139247,4.458224825,41
3.603982383,4.490461903,9
3.612549260,4.537267581,9
3.619107719,4.576427680,2
3.608972225,4.608620846,2
3.627358454,4.650733631,3
3.627911692,4.705335935,6
3.636975248,4.742694091,6
3.619879052,4.785778496,2
3.606879442,4.819660218,7
3.613659373,4.861824301,7
3.613382052,4.905069412,7
3.616160143,4.938789848,6
3.615936098,4.982432130,6
3.612671400,5.023182831,7
3.620355147,5.056377621,16
3.624122477,5.097374248,11
3.619441255,5.133658207,18
3.623784449,5.184219570,29
3.626506441,5.225978541,14
3.620994591,5.257288493,30
3.620462343,5.297999030,23
3.612961458,5.334617513,11
3.614789014,5.371883995,12
3.617693445,5.420942258,7
3.624096657,5.459847339,7
3.608390354,5.497735733,4
3.608679240,5.525722584,1
3.628626353,5.592769623,1
3.621892462,5.628618792,2
3.608445153,5.659660078,2
3.621510983,5.698899572,4
3.635050495,5.746477416,2
3.626759522,5.778251872,7
3.627995345,5.819862736,2
3.617779649,5.852304197,8
3.618052552,6.065215469,1
3.600293625,8.811577705,1
3.622687226,8.944683418,1
3.613851109,9.060139808,1
3.630645060,9.200833270,1
3.627341412,9.325880119,1
3.602115612,9.429899147,1
3.615690497,9.816937332,1
3.606843599,9.967692154,1
3.645621946,-0.804937320,1
3.679371072,-0.780866776,1
3.659831273,-0.749273922,1
3.671417628,-0.699864692,2
3.652833624,-0.656567900,4
3.660823408,-0.621077699,8
3.662257728,-0.575806439,3
3.670265756,-0.535146511,1
3.652915326,-0.505861615,1
3.675408628,-0.448669652,2
3.670669934,-0.435193087,1
3.663154070,-0.378446650,2
3.668221975,-0.333032529,2
3.657194059,-0.299954501,7
3.659794287,-0.258882179,8
3.665297932,-0.227071106,5
3.655156244,-0.172056988,4
3.658208117,-0.144075814,5
3.654453473,-0.101681616,10
3.656093244,-0.055000344,48
3.659313972,-0.020528991,92
3.659990211,0.020920380,141
3.666200288,0.052461316,69
3.669625729,0.088901817,2
3.642198655,0.350212410,1
3.659292839,0.556332132,3
3.652594437,0.579541941,15
3.655770348,0.614887923,8
3.649225730,0.666321146,7
3.648960916,0.705141687,5
3.651828977,0.741457449,37
3.664899789,0.778429301,10
3.666386554,0.809173855,4
3.674952082,1.036953831,1
3.657178792,1.072435984,1
3.662536614,1.137370976,2
3.648678496,1.182442546,16
3.664294063,1.226017949,4
3.656034948,1.259217839,8
3.653676996,1.297899789,5
3.663366843,1.336125591,6
3.669916956,1.383595606,6
3.669374041,1.419050635,20
3.669623960,1.458222609,5
3.671813779,1.508937018,4
3.654995625,1.547508668,1
3.651858113,1.797772261,1
3.677370633,2.001371818,1
3.654322468,2.076185083,1
3.662549410,2.530955989,1
3.671150355,2.781008572,4
3.658267519,2.826144265,5
3.667804748,2.859989362,16
3.655849445,2.896712566,14
3.650866313,2.935163646,3
3.644696560,2.964598708,1
3.674818862,3.408328792,1
3.642822317,3.454382917,1
3.660311324,3.541368653,3
3.664337936,3.578518378,7
3.653997135,3.621591484,4
3.651968097,3.655102059,7
3.661733780,3.756372189,2
3.660028601,3.781227190,2
3.653612769,3.822304074,2
3.657597259,3.861089625,3
3.656744044,3.898004340,4
3.656371699,3.946361276,3
3.659759898,3.974930530,6
3.670379039,4.024420706,3
3.676939491,4.048063994,2
3.676313150,4.106411241,5
3.671898395,4.147951487,8
3.669097521,4.180606726,29
3.666649171,4.223201624,52
3.664671199,4.260063391,77
3.657733358,4.299487009,76
3.653040249,4.339668595,49
3.652197022,4.377202142,17
3.664520529,4.414277414,8
3.666988990,4.469366734,12
3.671213816,4.512554455,5
3.667483236,4.538196813,14
3.661433621,4.583270955,11
3.664057565,4.615187803,19
3.657890263,4.665278422,12
3.657199538,4.689837559,18
3.661482850,4.741227334,20
3.663292607,4.781431029,13
3.660898233,4.818873474,18
3.662899178,4.864804100,13
3.666564419,4.906684626,14
3.666230772,4.936325949,27
3.662517259,4.982375348,30
3.662512118,5.025167540,34
3.658278572,5.055762202,31
3.654589439,5.103233847,20
3.655069043,5.139487009,25
3.655084712,5.180858805,14
3.656119189,5.218724165,19
3.654572319,5.266748089,6
3.659500004,5.292280875,12
3.658532416,5.341723076,9
3.659340255,5.382560840,6
3.656513003,5.414738289,2
3.648521392,5.449634853,1
3.677901185,5.495933070,1
3.667165044,5.553632975,2
3.672123484,5.573200997,4
3.667559003,5.628230047,8
3.655586534,5.654248620,2
3.661566353,5.704934616,12
3.677855968,5.751630485,1
3.649932453,5.775846429,7
3.665223220,5.930434733,1
3.658533185,8.846251346,1
3.674708691,8.976796869,1
3.661605194,9.470080752,1
3.659392425,9.603865265,1
3.669319674,9.743690371,2
3.677134152,9.779056459,1
3.641302219,9.843115944,1
3.659903398,10.007447313,1
3.702244059,-0.721429641,1
3.689002604,-0.704221826,2
3.681636918,-0.678626786,1
3.694109980,-0.619482480,12
3.699893061,-0.578551427,15
3.704093931,-0.552324443,63
3.705260622,-0.512574164,3
3.711629092,-0.455903646,1
3.688749698,-0.435576339,1
3.684680237,-0.339438499,1
3.701289275,-0.289506568,2
3.700832691,-0.252460961,5
3.701253813,-0.220871611,10
3.695379799,-0.185984251,5
3.701662066,-0.128865478,2
3.697725896,-0.099279761,5
3.710913432,-0.069668457,4
3.694751262,-0.013214921,53
3.698233798,0.021794043,91
3.699723390,0.062130522,180
3.707935740,0.091465899,60
3.714123367,0.126659617,5
3.706757324,0.321113272,1
3.685584462,0.476769910,1
3.705754054,0.503726222,12
3.705517231,0.552797213,67
3.718976716,0.560898951,1
3.699412984,0.745403504,3
3.695555107,0.782095968,6
3.700212714,0.808675813,4
3.704637896,0.856911096,10
3.709203137,0.899478784,1
3.708522742,0.951734537,2
3.700994617,0.973628006,1
3.692398648,1.014835516,4
3.708371882,1.058293389,3
3.701235127,1.107759110,2
3.689142934,1.155295900,2
3.688464915,1.161410414,1
3.692979136,1.215987979,9
3.712751953,1.268819953,3
3.713223576,1.297428147,5
3.706992082,1.338470948,6
3.713115976,1.374957831,8
3.697943187,1.415987891,21
3.688978246,1.454588958,10
3.690947559,1.496884136,14
3.705062927,1.537228229,10
3.704373416,1.579023997,17
3.707222534,1.626676105,11
3.702660296,1.660358342,8
3.709528980,1.694577533,4
3.710202041,1.736701326,5
3.717179300,1.779951756,1
3.706799206,1.812523688,1
3.711091618,2.694648000,3
3.705491186,2.739528208,11
3.699038812,2.777178328,19
3.691910731,2.819079017,9
3.686373814,2.849256382,5
3.707285130,2.955668586,1
3.698252661,3.034504840,1
3.717130802,3.107006758,1
3.713830392,3.168572503,1
3.698060757,3.207005187,1
3.697620708,3.264371957,1
3.685271375,3.293127764,1
3.697734119,3.336691116,2
3.706168568,3.398151170,1
3.703194715,3.405951571,1
3.710788088,3.460801833,5
3.699909873,3.500867835,14
3.695084673,3.536090313,2
3.701999696,3.579635699,3
3.697582137,3.625975345,5
3.690917368,3.652841129,1
3.696533253,3.708091553,2
3.707849806,3.731499362,5
3.689131082,3.765041740,1
3.707824260,3.826055778,5
3.702836693,3.862655975,3
3.686814028,3.906324901,1
3.709013898,3.936612355,8
3.709747390,3.991035665,6
3.707742671,4.021675840,25
3.704689278,4.064123929,34
3.702767760,4.099929345,45
3.703258923,4.141480331,75
3.700255729,4.180831524,87
3.692944839,4.219160575,66
3.698090024,4.259664044,35
3.699786877,4.297894621,17
3.698372420,4.346423892,20
3.694288094,4.377820309,24
3.703267303,4.418871113,18
3.695182971,4.461114645,25
3.697385635,4.501013073,19
3.698264094,4.541387546,28
3.700326895,4.582504821,21
3.697406718,4.623263944,28
3.697445147,4.664978082,16
3.702196469,4.695049160,22
3.701361539,4.738278483,22
3.701332361,4.776227123,21
3.698970984,4.823519684,24
3.696635558,4.860927699,17
3.695777290,4.901568018,15
3.694598006,4.940762249,7
3.697144310,4.983648823,14
3.696239361,5.023279424,10
3.696023005,5.064035820,9
3.699886038,5.094979022,10
3.698688205,5.140222369,8
3.701129478,5.179090759,7
3.693462546,5.223207697,8
3.702300152,5.254705227,2
3.699899209,5.291813152,3
3.686484454,5.341638688,2
3.713692203,5.453819519,1
3.695353206,5.549804994,10
3.692659878,5.597679899,1
3.684782807,5.625961894,5
3.689276215,5.669257988,1
3.689438669,8.864034412,1
3.680235354,9.104037659,1
3.717162556,9.130544618,1
3.713625527,9.255459665,1
3.710884395,9.507555684,1
3.712502366,9.766582221,1
3.718340280,9.924441505,1
3.735326712,-1.709201327,1
3.750422909,-0.842794177,1
3.734331989,-0.787669791,2
3.742598136,-0.724269300,1
3.723170800,-0.692779395,1
3.737107848,-0.659774120,1
3.728124965,-0.624700997,3
3.727872489,-0.570870230,2
3.726028581,-0.552374338,7
3.721522295,-0.496172465,2
3.738499181,-0.464769667,6
3.736630915,-0.405259113,1
3.726721566,-0.388675002,2
3.739696515,-0.345743816,3
3.731706082,-0.291957168,2
3.730438780,-0.250057758,3
3.747869017,-0.212599400,5
3.739505629,-0.179435775,10
3.740149561,-0.145507317,9
3.735091993,-0.094279249,2
3.738244409,-0.057322249,6
3.731306938,-0.011829848,11
3.734228445,0.028193737,39
3.738344670,0.061382547,85
3.741141327,0.101229497,166
3.744705178,0.132026250,70
3.751181937,0.178441483,2
3.737173176,0.486162951,2
3.724601719,0.552351208,5
3.743589477,0.616902435,3
3.755984110,0.707149143,1
3.722049900,0.786193517,1
3.739552395,0.825564385,5
3.745839031,0.859324407,6
3.742427369,0.901160386,8
3.752334939,0.939269166,6
3.748666617,0.966702076,1
3.744903992,1.000433230,1
3.727652763,1.272876164,4
3.741687722,1.307327490,20
3.741439267,1.331979909,36
3.724929908,1.366417424,1
3.728166762,1.623527937,2
3.726270245,1.672841459,2
3.732376276,1.699011053,4
3.732457496,1.740754195,11
3.735420192,1.783284980,10
3.737524491,1.817380365,8
3.740924411,1.856796632,12
3.749573289,1.935551032,11
3.757587611,1.988669975,2
3.750123579,2.009181221,2
3.753094660,2.578707142,6
3.749491676,2.622277472,14
3.741583801,2.659598320,23
3.730579051,2.689683322,9
3.727544300,2.741714198,7
3.732732279,2.841996311,1
3.746944986,2.927653710,1
3.738294173,3.009844845,1
3.752493291,3.076996081,1
3.740799829,3.106760917,3
3.750932079,3.220366837,2
3.740494973,3.255033495,4
3.731966693,3.286885245,1
3.750950140,3.340993912,10
3.740811027,3.381698087,3
3.735238936,3.412819270,14
3.732815677,3.450801519,5
3.738607768,3.539979321,5
3.728522388,3.597852875,2
3.750245822,3.634834284,3
3.738750312,3.658505915,4
3.730390261,3.705865085,3
3.753081342,3.751314078,2
3.743278851,3.775848076,6
3.748127883,3.822161782,9
3.750601213,3.864338553,8
3.742362052,3.908478530,12
3.747393787,3.938768572,27
3.744169266,3.981854371,34
3.744828015,4.021162101,61
3.741903354,4.059966418,67
3.735638567,4.098948816,78
3.733168846,4.138091392,40
3.738861093,4.178426066,24
3.738391142,4.222309940,18
3.730967139,4.257042128,22
3.735060386,4.304840406,5
3.731786365,4.333227382,7
3.731864194,4.378316099,11
3.727729682,4.424257271,10
3.735944939,4.459360753,8
3.740264498,4.498115382,8
3.736935196,4.543048406,6
3.737383399,4.582769449,6
3.736893980,4.621048034,7
3.733763193,4.659585129,13
3.729987720,4.702298943,7
3.737882603,4.734857567,10
3.738533764,4.779743169,8
3.736754729,4.817427094,9
3.744646195,4.856652490,9
3.736391366,4.901285622,9
3.733414044,4.940517488,8
3.732390612,4.975144307,5
3.739657376,5.014081046,7
3.742048722,5.051512047,5
3.735041446,5.098503834,5
3.728609958,5.149784448,1
3.730755571,5.168104320,1
3.744845161,5.211559991,1
3.723691403,5.256867078,1
3.733213628,5.494364010,1
3.739818091,8.611159536,1
3.737233457,8.891963988,1
3.735122904,9.011633556,1
3.757384313,9.281330917,1
3.726801064,9.653372069,1
3.721079345,9.773621869,1
3.756944617,9.933393541,1
3.785175525,-1.046968933,2
3.790166036,-0.986228580,1
3.783619245,-0.951472630,1
3.767123012,-0.898070467,1
3.783886061,-0.645535137,1
3.783294867,-0.588862358,2
3.787433275,-0.536062296,2
3.776019201,-0.497557279,3
3.770798178,-0.451319646,7
3.786118427,-0.411865746,2
3.789912099,-0.342191574,3
3.780896907,-0.306133303,1
3.791444148,-0.245712851,2
3.766977487,-0.205646913,2
3.767383676,-0.184099779,2
3.783105759,-0.140009958,12
3.785039265,-0.108110539,7
3.785771806,-0.046824483,1
3.776248403,-0.017401747,8
3.780674028,0.015903720,5
3.772670296,0.063462704,37
3.778409863,0.100750109,82
3.777903816,0.141003865,157
3.786848293,0.174878179,86
3.793023933,0.210725218,8
3.764804051,0.286548917,1
3.797587410,0.334800818,1
3.788166936,0.744055112,3
3.765913449,0.813654192,3
3.778383199,0.874848603,5
3.782569378,0.902624528,12
3.779387784,0.941230587,19
3.784410465,0.967653900,6
3.767138788,1.313238654,4
3.765647210,1.334266553,7
3.766178067,1.859654842,1
3.767331902,1.914020594,2
3.773798108,1.946918756,5
3.776776211,1.978947593,5
3.772140299,2.008730749,6
3.774390348,2.058391504,10
3.784001402,2.133163619,10
3.792443656,2.218148136,3
3.796120642,2.451482267,1
3.789172072,2.495881746,3
3.779566580,2.547437552,16
3.780435935,2.574374815,48
3.767720178,2.611295421,11
3.770399775,2.661947529,2
3.794753762,2.759123411,1
3.777178131,2.807437511,1
3.770403781,2.866639548,1
3.769824031,2.917008244,1
3.785158816,2.973071067,2
3.777147665,3.021970647,3
3.770627178,3.053719503,2
3.799202829,3.110225575,1
3.775301622,3.179363652,3
3.789702410,3.258772724,7
3.763239822,3.348684918,4
3.775009279,3.370850996,5
3.760415614,3.480856831,1
3.799720438,3.624908040,2
3.790608713,3.656431422,7
3.782976190,3.707528302,2
3.780075102,3.743247842,8
3.781621742,3.783785906,12
3.791215775,3.828297157,20
3.785046375,3.862747512,37
3.783875484,3.901526887,52
3.782662829,3.942888386,69
3.774594239,3.978276704,65
3.773142692,4.017704134,44
3.770261396,4.056874362,33
3.783011711,4.104787290,7
3.774298798,4.140681597,12
3.779579576,4.176177106,1
3.764603081,4.440165099,1
3.764272403,4.534916105,4
3.774222077,4.624782949,4
3.775747680,4.668763203,2
3.770607728,4.700064037,7
3.765581161,4.735893084,3
3.771135150,4.773412576,4
3.765031527,4.805724469,3
3.763909440,4.842286880,2
3.766005588,4.898868018,2
3.771489539,4.951502875,1
3.760675815,5.080764333,1
3.790552245,8.488392443,1
3.799394842,8.572262378,1
3.779394987,8.919265349,1
3.795705720,9.049709564,1
3.777305550,9.168548398,1
3.766565591,9.410543242,1
3.786776006,9.560702667,1
3.792246323,9.780896942,1
3.768413446,9.811801345,2
3.765021401,10.005497143,1
3.822978899,-1.475933680,1
3.836148869,-1.400959413,1
3.833578583,-1.173395606,2
3.820495161,-1.135351282,1
3.812289117,-1.099510933,1
3.806572823,-0.599432669,1
3.835932526,-0.532990044,1
3.802671461,-0.516400553,1
3.833627082,-0.474755926,2
3.825673618,-0.407152175,5
3.823545727,-0.386433437,7
3.804041676,-0.302810318,2
3.833799766,-0.261701021,2
3.821966981,-0.201223327,1
3.801505142,-0.171558533,1
3.817053866,-0.156253308,3
3.821407244,-0.105747058,8
3.820948607,-0.070890994,6
3.825106173,-0.020607809,11
3.815744102,0.026053078,6
3.827565659,0.066883718,8
3.813318889,0.106104919,35
3.817036309,0.144265473,85
3.818179448,0.180334852,145
3.822724599,0.216072863,116
3.833984914,0.250605451,28
3.834890358,0.489277525,1
3.827827782,0.663842389,5
3.822308875,0.717197585,1
3.819982877,0.831785185,1
3.811967725,0.911419941,6
3.821268438,0.940673703,21
3.817653545,0.969473185,3
3.827149745,1.004986767,4
3.817930926,2.039429052,1
3.813914318,2.064559035,2
3.814610573,2.084362144,5
3.825992211,2.141617094,6
3.810373496,2.191279140,1
3.820314170,2.215233767,11
3.822479425,2.262578079,10
3.830301887,2.369738057,3
3.828298433,2.415996538,5
3.818599626,2.459784289,6
3.810665607,2.505744667,4
3.820232800,2.548717355,7
3.822379588,2.567051978,9
3.801594487,2.926737073,1
3.805810797,3.029663543,1
3.839278718,3.112401273,1
3.837128247,3.143447687,6
3.825121820,3.169889208,4
3.817268331,3.216354162,13
3.808621233,3.254538629,7
3.807090359,3.331631488,1
3.833833660,3.422316064,2
3.830176881,3.458730387,6
3.820812402,3.500552794,4
3.825732523,3.541661110,10
3.824634394,3.582229424,10
3.820725932,3.613421525,12
3.814582291,3.660274356,9
3.812925747,3.698408972,16
3.827356157,3.743391363,29
3.823381433,3.783417062,54
3.822034301,3.821254114,59
3.817995044,3.859302630,70
3.811792768,3.899174558,42
3.806714013,3.932292851,12
3.827362967,3.984201143,14
3.815577073,4.020075475,14
3.817210464,4.062073543,12
3.827611867,4.100727420,3
3.822054681,8.089487313,1
3.820812332,8.168688868,1
3.826723455,8.253345904,1
3.814294407,8.325883494,1
3.810136335,8.417659189,1
3.822909922,8.944303429,1
3.828786622,9.198737642,1
3.819366611,9.443217081,1
3.828224870,9.920512093,1
3.851621595,-1.320184928,1
3.873633071,-1.266618910,1
3.863943840,-1.212313743,2
3.841847395,-1.188745977,1
3.867181259,-0.600420802,1
3.843778842,-0.589028828,2
3.869759098,-0.539807790,2
3.859526952,-0.463761050,3
3.847759962,-0.410007047,1
3.878381596,-0.361578130,1
3.863630634,-0.344235585,8
3.845027252,-0.293275921,3
3.854532673,-0.246545501,3
3.879713156,-0.213642139,1
3.863401654,-0.195784489,2
3.844229834,-0.139779457,2
3.855718653,-0.098643685,3
3.860316628,-0.058861939,10
3.865865338,-0.009125874,7
3.866579793,0.022246959,7
3.858528166,0.069992829,2
3.864400528,0.098076525,5
3.852938410,0.145093111,17
3.855057540,0.183892358,82
3.857457868,0.222365035,138
3.859792568,0.257751360,119
3.871256578,0.293376559,45
3.858696141,0.331157602,1
3.870165449,0.532676889,1
3.872120146,0.567476261,1
3.848726143,0.601011011,1
3.874043084,0.688065479,2
3.848813503,0.731874240,2
3.843747255,0.908605562,1
3.854872301,0.935900340,13
3.858776361,0.984554216,11
3.864787210,1.025374409,9
3.857693032,1.042746233,1
3.846882723,2.134930162,2
3.853299382,2.191231944,4
3.858755518,2.221675447,13
3.866936541,2.262491068,49
3.870520023,2.296957572,30
3.863500472,2.337688418,9
3.861369111,2.372123771,17
3.855190497,2.416924658,7
3.872398446,2.505313105,3
3.870524953,2.546930327,32
3.860351057,2.573747204,38
3.869122554,3.026098487,6
3.866731720,3.069768385,10
3.854507557,3.109366895,6
3.860026308,3.138089996,10
3.854462552,3.173323850,5
3.855844169,3.223011932,2
3.858386201,3.259746524,3
3.863082976,3.343238033,2
3.860444955,3.375953778,11
3.859212822,3.424023291,6
3.862109811,3.460330966,6
3.849596472,3.492238858,6
3.851377898,3.527957959,5
3.862667694,3.586974471,4
3.873692635,3.627885737,14
3.869255704,3.660555283,38
3.862611170,3.702136189,69
3.857903891,3.739431759,67
3.855583100,3.778219420,55
3.848408377,3.818768894,28
3.863683958,3.863185838,3
3.868051703,3.903867529,15
3.856266127,3.937171034,8
3.852404237,3.977169089,13
3.860622978,4.022186243,6
3.842109623,4.055400393,4
3.848421302,7.943154461,1
3.863407330,9.095483607,1
3.874976496,9.483086586,1
3.851236659,9.600900523,1
3.861774875,9.738542512,2
3.857108549,10.001492601,1
3.888699121,-1.604486167,1
3.902054178,-1.407875951,1
3.912302743,-1.316955341,1
3.883596815,-1.190526887,1
3.893942616,-1.119300995,1
3.903773358,-1.038249635,1
3.917221260,-0.983738037,2
3.918616499,-0.608134634,1
3.914025537,-0.542337177,1
3.900840605,-0.508031912,1
3.914101173,-0.478018983,1
3.905122511,-0.416242592,3
3.889839411,-0.377918437,2
3.883481551,-0.339520563,2
3.903427040,-0.300386369,4
3.902909173,-0.248542125,3
3.896022664,-0.217374303,3
3.907812826,-0.182136354,1
3.894344419,-0.141874803,3
3.884797871,-0.102376200,2
3.893201857,-0.063795850,2
3.904412914,-0.016868514,5
3.897030477,0.018716431,9
3.901275220,0.052812443,11
3.904646593,0.102239578,3
3.893298146,0.146485003,7
3.896026777,0.175894708,10
3.894139801,0.223744750,63
3.899559960,0.260604867,136
3.901071405,0.300339591,120
3.907946798,0.334591083,78
3.912317119,0.366172912,5
3.911317804,0.428617062,2
3.914366026,0.470307701,2
3.894237513,0.503128966,2
3.882929678,0.559299152,1
3.891791883,0.587022314,1
3.883826036,0.664002321,2
3.882463730,0.928152746,1
3.894475778,0.985079010,4
3.883222161,1.024872951,3
3.895786027,1.061939442,19
3.902967386,1.098414683,18
3.911438043,1.134022248,6
3.916235763,1.168867260,2
3.912103454,1.208380218,1
3.912970126,1.382474214,2
3.887115027,2.233125847,4
3.890213176,2.258777511,41
3.891983572,2.296739398,36
3.889507977,2.428884062,6
3.896984145,2.464277264,2
3.898472423,2.501244648,18
3.890164010,2.546291165,69
3.892924323,2.565050740,7
3.892458267,2.671065365,2
3.891602495,2.871283653,1
3.914995771,2.895709540,2
3.913733548,2.935089077,6
3.902591994,2.980809668,17
3.903692083,3.011160849,8
3.887143090,3.058083844,4
3.891846666,3.085885798,4
3.908113402,3.143952461,2
3.914336830,3.179581833,8
3.907328717,3.222161245,6
3.905947677,3.262482178,5
3.895192605,3.295887157,7
3.884513372,3.337347714,7
3.896835969,3.376672205,2
3.886277103,3.416881654,2
3.915634782,3.503700814,6
3.912040884,3.545932038,35
3.902926035,3.581135543,71
3.899208069,3.620214213,82
