_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
138,nav_dryrun,dryrun,139,1.7,0.0,139,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,692,139,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,693,0.0,,-89,0.6959947645664215,0.5506857633590698,0.6422062427534357,0.053788521812985775,0.02612925134599209,0.06902554600000001,DIAG_NAV,695,avoidance,10.596768716350198,11.559712369561844,0.0,37.0,0.0,3.708869050722569,3.708869050722569,10.596768716350198,139,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,696
139,nav_dryrun,dryrun,140,1.7,0.0,140,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,697,140,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,698,0.0,,-89,0.6890600179180955,0.548332691192627,0.63542371616381,0.05363630175428546,0.02656802535057068,0.016409155,DIAG_NAV,700,avoidance,10.585799366235733,11.43762689094858,0.0,38.0,0.0,3.705029778182506,3.705029778182506,10.585799366235733,140,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,701
140,nav_dryrun,dryrun,141,1.7,0.0,141,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,702,141,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,703,0.0,,-89,0.6873996619022253,0.5474576950073242,0.6338187405969629,0.05358092130526253,0.026248404756188393,0.040113076000000004,DIAG_NAV,705,avoidance,10.59378988109529,11.408737330745332,0.0,38.0,0.0,3.707826458383351,3.707826458383351,10.59378988109529,141,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,706
141,nav_dryrun,dryrun,142,1.7,0.0,142,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,707,142,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,708,0.0,,-89,0.6875986438809019,0.5477117300033569,0.6317706589378671,0.0558279849430348,0.026467865332961082,0.006657837000000001,DIAG_NAV,710,avoidance,10.588303366675973,11.371871860881608,0.0,38.0,0.0,3.70590617833659,3.70590617833659,10.588303366675973,142,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,711
142,nav_dryrun,dryrun,143,1.7,0.0,143,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,712,143,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,713,0.0,,-89,0.687195618947347,0.5515933632850647,0.6335475120720441,0.053648106875303,0.02626076340675354,0.034788396,DIAG_NAV,715,avoidance,10.593480914831161,11.403855217296794,0.0,38.0,0.0,3.707718320190906,3.707718320190906,10.593480914831161,143,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,716
143,nav_dryrun,dryrun,144,1.7,0.0,144,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,717,144,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,718,0.0,,-89,0.6855917807781335,0.5483134984970093,0.6318648216548979,0.05372695912323568,0.02584216371178627,0.057878035,DIAG_NAV,720,avoidance,10.603945907205343,11.373566789788162,0.0,38.0,0.0,3.7113810675218697,3.7113810675218697,10.603945907205343,144,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,721
144,nav_dryrun,dryrun,145,1.7,0.0,145,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,722,145,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,723,0.0,,-89,0.7085558789116996,0.5549554824829102,0.654672144185636,0.05388373472606358,0.026018507778644562,0.0030939080000000002,DIAG_NAV,725,avoidance,10.599537305533886,11.784098595341447,0.0,36.0,0.0,3.7098380569368596,3.7098380569368596,10.599537305533886,145,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,nav_dryrun,dryrun,146,1.7,0.0,146,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,727,146,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,728,0.0,,-89,0.696828644065296,0.5542716979980469,0.6459380420594434,0.050890602005852596,0.02620486542582512,0.007523045000000001,DIAG_NAV,730,avoidance,10.594878364354372,11.62688475706998,0.0,37.0,0.0,3.7082074275240298,3.7082074275240298,10.594878364354372,146,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,nav_dryrun,dryrun,147,1.7,0.0,147,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,732,147,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,733,0.0,,-89,0.6956895063905155,0.5504713654518127,0.6443664307152135,0.05132307567530208,0.02617049776017666,0.049939394000000005,DIAG_NAV,735,avoidance,10.595737555995584,11.598595752873843,0.0,37.0,0.0,3.708508144598454,3.708508144598454,10.595737555995584,147,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,nav_dryrun,dryrun,148,1.7,0.0,148,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,737,148,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,738,0.0,,-89,0.6956894818474265,0.554198682308197,0.6419505783502022,0.053738903497224266,0.02619900554418564,0.071349838,DIAG_NAV,740,avoidance,10.595024861395359,11.555110410303639,0.0,37.0,0.0,3.708258701488375,3.708258701488375,10.595024861395359,148,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,nav_dryrun,dryrun,149,1.7,0.0,149,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,742,149,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,743,0.0,,-89,0.6880492676388134,0.5480826497077942,0.6341309377209471,0.05391832991786625,0.02580820582807064,0.045258495,DIAG_NAV,745,avoidance,10.604794854298234,11.414356878977047,0.0,38.0,0.0,3.7116781990043815,3.7116781990043815,10.604794854298234,149,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,nav_dryrun,dryrun,150,1.7,0.0,150,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,747,150,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,748,0.0,,-89,0.6878675601699136,0.5488542318344116,0.6340710988319792,0.05379646133793437,0.026128292083740234,0.06851409900000001,DIAG_NAV,750,avoidance,10.596792697906494,11.413279778975626,0.0,38.0,0.0,3.7088774442672725,3.7088774442672725,10.596792697906494,150,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,nav_dryrun,dryrun,151,1.7,0.0,151,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,752,151,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,753,0.0,,-89,0.6856646411346666,0.5486884713172913,0.6301560057909603,0.055508635343706356,0.02621462568640709,0.0067075960000000006,DIAG_NAV,755,avoidance,10.594634357839823,11.342808104237285,0.0,38.0,0.0,3.7081220252439375,3.7081220252439375,10.594634357839823,151,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,nav_dryrun,dryrun,152,1.7,0.0,152,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,757,152,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,758,0.0,,-89,0.7062901939664569,0.5531314611434937,0.6525085563279736,0.05378163763848336,0.025909021496772766,0.038271676000000004,DIAG_NAV,760,avoidance,10.60227446258068,11.745154013903523,0.0,36.0,0.0,3.710796061903238,3.710796061903238,10.60227446258068,152,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,nav_dryrun,dryrun,153,1.7,0.0,153,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,762,153,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,763,0.0,,-89,0.7057684506688799,0.5489218235015869,0.6514542647631643,0.05431418590571569,0.026162028312683105,0.061359648,DIAG_NAV,765,avoidance,10.595949292182922,11.726176765736957,0.0,36.0,0.0,3.7085822522640224,3.7085822522640224,10.595949292182922,153,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,nav_dryrun,dryrun,154,1.7,0.0,154,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,767,154,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,768,0.0,,-89,0.6972482344683479,0.5516380667686462,0.6424402565192968,0.054807977949051144,0.02638307772576809,0.007850029,DIAG_NAV,770,avoidance,10.590423056855798,11.563924617347343,0.0,37.0,0.0,3.7066480698995288,3.7066480698995288,10.590423056855798,154,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,nav_dryrun,dryrun,155,1.7,0.0,155,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,772,155,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,773,0.0,,-89,0.6969340128057143,0.5510607361793518,0.642372257601894,0.05456175520382029,0.02625449374318123,0.009823782000000001,DIAG_NAV,775,avoidance,10.59363765642047,11.56270063683409,0.0,37.0,0.0,3.707773179747164,3.707773179747164,10.59363765642047,155,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,nav_dryrun,dryrun,156,1.7,0.0,156,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,777,156,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,778,0.0,,-89,0.6877658186536847,0.5479576587677002,0.6326302718863535,0.055135546767331185,0.026608938351273537,0.0027623870000000003,DIAG_NAV,780,avoidance,10.584776541218162,11.387344893954362,0.0,38.0,0.0,3.704671789426356,3.704671789426356,10.584776541218162,156,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,nav_dryrun,dryrun,157,1.7,0.0,157,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,782,157,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,783,0.0,,-89,0.6848206321398417,0.5517385005950928,0.6311285055741883,0.05369212656565334,0.02639530971646309,0.025975249000000002,DIAG_NAV,785,avoidance,10.590117257088423,11.36031310033539,0.0,38.0,0.0,3.7065410399809475,3.7065410399809475,10.590117257088423,157,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,nav_dryrun,dryrun,158,1.7,0.0,158,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,787,158,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,788,0.0,,-89,0.6885599385608326,0.5481884479522705,0.6347989259920868,0.05376101256874592,0.026351459324359894,0.049134907000000005,DIAG_NAV,790,avoidance,10.591213516891003,11.426380667857561,0.0,38.0,0.0,3.7069247309118505,3.7069247309118505,10.591213516891003,158,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,nav_dryrun,dryrun,159,1.7,0.0,159,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,792,159,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,793,0.0,,-89,0.7070376821926662,0.5528814792633057,0.6531590326093368,0.05387864958332932,0.026225708425045013,0.010211932,DIAG_NAV,795,avoidance,10.594357289373875,11.756862586968063,0.0,36.0,0.0,3.7080250512808557,3.7080250512808557,10.594357289373875,159,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,nav_dryrun,dryrun,160,1.7,0.0,160,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,797,160,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,798,0.0,,-89,0.6972074158051434,0.5510963797569275,0.6448796012931887,0.052327814511954784,0.026401003822684288,0.019858268000000002,DIAG_NAV,800,avoidance,10.589974904432893,11.607832823277397,0.0,37.0,0.0,3.706491216551512,3.706491216551512,10.589974904432893,160,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,nav_dryrun,dryrun,161,1.7,0.0,161,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,802,161,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,803,0.0,,-89,0.6961424263084636,0.554448664188385,0.6431360131586947,0.053006413149768894,0.02622925117611885,0.042854388,DIAG_NAV,805,avoidance,10.594268720597029,11.576448236856505,0.0,37.0,0.0,3.7079940522089596,3.7079940522089596,10.594268720597029,161,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,nav_dryrun,dryrun,162,1.7,0.0,162,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,807,162,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,808,0.0,,-89,0.6859794367443431,0.5481542348861694,0.6323897774872396,0.053589659257103565,0.02640102244913578,0.013519711,DIAG_NAV,810,avoidance,10.589974438771605,11.383015994770313,0.0,38.0,0.0,3.7064910535700615,3.7064910535700615,10.589974438771605,162,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,nav_dryrun,dryrun,163,1.7,0.0,163,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,812,163,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,813,0.0,,-89,0.7068091000829424,0.5510730147361755,0.6507178398387048,0.05609126024423761,0.026384031400084496,0.009402057,DIAG_NAV,815,avoidance,10.590399214997888,11.712921117096686,0.0,36.0,0.0,3.70663972524926,3.70663972524926,10.590399214997888,163,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,nav_dryrun,dryrun,164,1.7,0.0,164,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,817,164,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,818,0.0,,-89,0.7056265813963754,0.5483418107032776,0.6502624416616278,0.05536413973474756,0.026430033147335052,0.059923435000000004,DIAG_NAV,820,avoidance,10.589249171316624,11.704723949909301,0.0,36.0,0.0,3.706237209960818,3.706237209960818,10.589249171316624,164,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,nav_dryrun,dryrun,165,1.7,0.0,165,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,822,165,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,823,0.0,,-89,0.6939316777621999,0.549721360206604,0.6426816720832018,0.0512500056789981,0.02619110234081745,0.007803899,DIAG_NAV,825,avoidance,10.595222441479564,11.568270097497633,0.0,37.0,0.0,3.708327854517847,3.708327854517847,10.595222441479564,165,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,nav_dryrun,dryrun,166,1.7,0.0,166,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,827,166,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,828,0.0,,-89,0.6950248339596916,0.55047208070755,0.6396349530634429,0.05538988089624872,0.026159554719924927,0.030302219000000002,DIAG_NAV,830,avoidance,10.596011132001877,11.51342915514197,0.0,37.0,0.0,3.7086038962006564,3.7086038962006564,10.596011132001877,166,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,nav_dryrun,dryrun,167,1.7,0.0,167,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,832,167,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,833,0.0,,-89,0.6844524145126343,0.5474542379379272,0.629901796579361,0.054550617933273315,0.02628413215279579,0.054114622,DIAG_NAV,835,avoidance,10.592896696180105,11.338232338428497,0.0,38.0,0.0,3.7075138436630364,3.7075138436630364,10.592896696180105,167,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,nav_dryrun,dryrun,168,1.7,0.0,168,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,837,168,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,838,0.0,,-89,0.7046760099274771,0.5491093397140503,0.6504497281987197,0.054226281728757465,0.026319755241274834,0.001192859,DIAG_NAV,840,avoidance,10.59200611896813,11.708095107576955,0.0,36.0,0.0,3.7072021416388448,3.7072021416388448,10.59200611896813,168,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,nav_dryrun,dryrun,169,1.7,0.0,169,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,842,169,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,843,0.0,,-89,0.7065075244222369,0.5545217394828796,0.655951482045745,0.05055604237649176,0.026312554255127907,0.047914252000000004,DIAG_NAV,845,avoidance,10.592186143621802,11.807126676823412,0.0,36.0,0.0,3.7072651502676304,3.7072651502676304,10.592186143621802,169,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,nav_dryrun,dryrun,170,1.7,0.0,170,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,847,170,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,848,0.0,,-89,0.6953649994205026,0.550346314907074,0.6420591148402532,0.053305884580249374,0.025947505608201027,0.070276238,DIAG_NAV,850,avoidance,10.601312359794974,11.557064067124559,0.0,37.0,0.0,3.7104593259282406,3.7104593259282406,10.601312359794974,170,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,nav_dryrun,dryrun,171,1.7,0.0,171,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,852,171,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,853,0.0,,-89,0.6869244069764109,0.5476451516151428,0.6335376545637159,0.05338675241269495,0.026369759812951088,0.018134202000000002,DIAG_NAV,855,avoidance,10.590756004676223,11.403677782146886,0.0,38.0,0.0,3.7067646016366775,3.7067646016366775,10.590756004676223,171,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,nav_dryrun,dryrun,172,1.7,0.0,172,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,857,172,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,858,0.0,,-89,0.6847494985118057,0.5479042530059814,0.6313155608028369,0.053433937708968704,0.026050060987472534,0.010355822,DIAG_NAV,860,avoidance,10.598748475313187,11.363680094451064,0.0,38.0,0.0,3.709561966359615,3.709561966359615,10.598748475313187,172,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,nav_dryrun,dryrun,173,1.7,0.0,173,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,862,173,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,863,0.0,,-89,0.7052593384470258,0.5506230592727661,0.6518563662823404,0.053402972164685314,0.026237348094582558,0.06499368800000001,DIAG_NAV,865,avoidance,10.594066297635436,11.733414593082127,0.0,36.0,0.0,3.707923204172402,3.707923204172402,10.594066297635436,173,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,866
173,nav_dryrun,dryrun,174,1.7,0.0,174,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,867,174,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,868,0.0,,-89,0.7052593384470258,0.5506230592727661,0.6518563662823404,0.053402972164685314,0.026237348094582558,0.201890641,DIAG_NAV,870,avoidance,10.594066297635436,11.733414593082127,0.0,36.0,0.0,3.707923204172402,3.707923204172402,10.594066297635436,174,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,nav_dryrun,dryrun,175,1.7,0.0,175,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,872,175,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,873,0.0,,-89,0.7058069467544555,0.5551539063453674,0.6529275769367814,0.05287936981767416,0.026153987273573875,0.000440799,DIAG_NAV,875,avoidance,10.596150318160653,11.752696384862064,0.0,36.0,0.0,3.708652611356228,3.708652611356228,10.596150318160653,175,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,nav_dryrun,dryrun,176,1.7,0.0,176,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,877,176,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,878,0.0,,-89,0.6972780999015359,0.5504303574562073,0.6431369340509329,0.054141165850603065,0.026119761168956757,0.004891844,DIAG_NAV,880,avoidance,10.597005970776081,11.576464812916791,0.0,37.0,0.0,3.708952089771628,3.708952089771628,10.597005970776081,176,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,nav_dryrun,dryrun,177,1.7,0.0,177,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,882,177,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,883,0.0,,-89,0.6870412989096208,0.5487542152404785,0.6330921933157996,0.053949105593821274,0.026316193863749504,0.011786256,DIAG_NAV,885,avoidance,10.592095153406262,11.395659479684392,0.0,38.0,0.0,3.7072333036921914,3.7072333036921914,10.592095153406262,177,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,nav_dryrun,dryrun,178,1.7,0.0,178,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,887,178,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,888,0.0,,-89,0.6851321332382433,0.5459617376327515,0.6312236475214675,0.05390848571677571,0.026556039229035378,0.072927328,DIAG_NAV,890,avoidance,10.586099019274116,11.362025655386416,0.0,38.0,0.0,3.70513465674594,3.70513465674594,10.586099019274116,178,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,nav_dryrun,dryrun,179,1.7,0.0,179,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,892,179,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,893,0.0,,-89,0.7086926596505302,0.5549554228782654,0.6560250370340966,0.05266762261643358,0.02623887173831463,0.023200566000000002,DIAG_NAV,895,avoidance,10.594028206542134,11.808450666613739,0.0,36.0,0.0,3.7079098722897466,3.7079098722897466,10.594028206542134,179,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,896
179,nav_dryrun,dryrun,180,1.7,0.0,180,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,897,180,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,898,0.0,,-89,0.6977147828130161,0.5511797070503235,0.6432388000404731,0.05447598277254308,0.026240849867463112,0.045980480000000004,DIAG_NAV,900,avoidance,10.593978753313422,11.578298400728515,0.0,37.0,0.0,3.7078925636596973,3.7078925636596973,10.593978753313422,180,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,nav_dryrun,dryrun,181,1.7,0.0,181,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,902,181,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,903,0.0,,-89,0.688647656729727,0.547863781452179,0.6355111538107373,0.05313650291898976,0.026426315307617188,0.016492859000000002,DIAG_NAV,905,avoidance,10.58934211730957,11.439200768593272,0.0,38.0,0.0,3.706269741058349,3.706269741058349,10.58934211730957,181,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,nav_dryrun,dryrun,182,1.7,0.0,182,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,907,182,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,908,0.0,,-89,0.7081655195781162,0.5512229800224304,0.6518216895658556,0.0563438300122606,0.026300698518753052,0.039915518000000004,DIAG_NAV,910,avoidance,10.592482537031174,11.732790412185402,0.0,36.0,0.0,3.7073688879609104,3.7073688879609104,10.592482537031174,182,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,nav_dryrun,dryrun,183,1.7,0.0,183,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,912,183,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,913,0.0,,-89,0.7087472898619516,0.5539554357528687,0.6530566183267031,0.055690671535248454,0.026154205203056335,0.064352202,DIAG_NAV,915,avoidance,10.596144869923592,11.755019129880656,0.0,36.0,0.0,3.7086507044732566,3.7086507044732566,10.596144869923592,183,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,916
