stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps
1774771452,344855404,0.262165,0.373495,9.65821,0.007457,-0.1012,-0.045806
1774771452,362834297,0.457293,0.295684,9.55885,0.008522,-0.102265,-0.045806
1774771452,380870893,0.319626,0.233435,9.949105,0.003196,-0.106526,-0.041545
1774771452,398862156,0.383072,0.342371,9.68694,0.010653,-0.103331,-0.044741
1774771452,416960437,0.307655,0.40462,9.779117,0.010653,-0.096939,-0.045806
1774771452,434932330,0.416591,0.191536,9.634268,0.008522,-0.1012,-0.042611
1774771452,452943982,0.32202,0.325611,9.931149,0.006392,-0.107592,-0.043676
1774771452,470905523,0.433351,0.420182,9.697714,0.010653,-0.106526,-0.044741
1774771452,488911064,0.294487,0.442927,9.64145,0.012783,-0.100135,-0.045806
1774771452,506916531,0.274136,0.235829,9.635465,0.008522,-0.102265,-0.044741
1774771452,524863794,0.351948,0.411803,9.792285,0.006392,-0.1012,-0.041545
1774771452,542872576,0.42138,0.381875,9.67018,0.008522,-0.109722,-0.044741
1774771452,560872654,0.302867,0.281319,9.674969,0.007457,-0.100135,-0.043676
1774771452,578864251,0.317232,0.310049,9.634268,0.005326,-0.100135,-0.044741
1774771452,596870032,0.300472,0.39624,9.674969,0.007457,-0.098004,-0.041545
1774771452,614916906,0.411803,0.33878,9.662998,0.008522,-0.109722,-0.044741
1774771452,632960928,0.32202,0.140061,9.721656,0.010653,-0.104396,-0.045806
1774771452,650909673,0.350751,0.451307,9.604341,0.007457,-0.103331,-0.044741
1774771452,668934362,0.439336,0.331597,9.684546,0.010653,-0.100135,-0.042611
1774771452,686918681,0.281319,0.318429,9.645041,0.009587,-0.108657,-0.044741
1774771452,704913092,0.283713,0.262165,9.854534,0.009587,-0.096939,-0.043676
1774771452,722877430,0.39624,0.474052,9.568427,0.010653,-0.100135,-0.042611
1774771452,740880619,0.408211,0.31364,9.895236,0.005326,-0.105461,-0.043676
1774771452,758872993,0.328006,0.325611,9.629479,0.009587,-0.1012,-0.044741
1774771452,776877071,0.232238,0.295684,9.854534,0.009587,-0.100135,-0.043676
